bp_loc_id,town,count_type,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
20115,Boston,C,7/19/2012,Thu,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,9
20115,Boston,C,7/28/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20115,Boston,C,9/12/2012,Wed,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,1,0,1,2,0,0,0,0,0,0,0,0,14
20115,Boston,C,9/13/2012,Thu,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,15
20115,Boston,C,9/15/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20115,Boston,J,5/13/2009,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20115,Boston,J,5/13/2009,Wed,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20115,Boston,J,5/1/2010,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,2,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
20115,Boston,J,5/4/2010,Tue,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20115,Boston,J,9/14/2010,Tue,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,18
20115,Boston,J,7/19/2012,Thu,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,18
20115,Boston,J,7/28/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
20115,Boston,J,9/12/2012,Wed,0,0,6,2,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2,4,1,2,1,0,0,0,0,0,0,0,0,38
20115,Boston,J,9/13/2012,Thu,0,0,7,3,4,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,3,2,4,2,0,0,0,0,0,0,0,0,0,45
20115,Boston,J,9/15/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
20115,Boston,P,5/10/2005,Tue,0,0,0,2,2,7,2,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
20115,Boston,P,5/10/2005,Tue,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
20115,Boston,P,5/13/2009,Wed,0,0,0,0,3,1,3,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
20115,Boston,P,5/13/2009,Wed,0,0,0,0,1,2,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
20115,Boston,P,5/1/2010,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,5,8,5,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
20115,Boston,P,5/4/2010,Tue,0,0,0,0,4,7,7,1,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
20115,Boston,P,9/14/2010,Tue,0,0,0,0,1,8,4,2,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,10,10,8,6,10,0,0,0,0,0,0,0,0,0,0,97
20115,Boston,P,7/19/2012,Thu,0,0,0,0,3,2,4,3,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,9,8,7,3,9,0,0,0,0,0,0,0,0,0,0,88
20115,Boston,P,7/28/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,4,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
20115,Boston,P,9/12/2012,Wed,0,0,16,7,8,6,7,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,9,8,8,15,7,6,0,0,0,0,0,0,0,0,158
20115,Boston,P,9/13/2012,Thu,0,0,14,8,6,5,8,11,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,11,4,12,6,7,10,0,0,0,0,0,0,0,0,136
20115,Boston,P,9/15/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
20116,Boston,C,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25
20116,Boston,J,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,1,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,30
20116,Boston,P,5/10/2005,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,118,141,110,147,200,112,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105
20116,Boston,P,5/10/2005,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,166,170,170,223,229,249,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560
20116,Boston,P,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,542,528,405,334,318,373,0,0,0,0,0,0,0,0,0,0,0,0,3003
20117,Boston,P,5/10/2005,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,550,471,485,447,470,603,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094
20117,Boston,P,5/10/2005,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,446,455,421,432,360,503,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604
20118,Boston,C,5/10/2005,Tue,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20118,Boston,C,5/10/2005,Tue,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20118,Boston,J,5/10/2005,Tue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20118,Boston,J,5/10/2005,Tue,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20118,Boston,P,5/10/2005,Tue,0,0,54,78,98,116,134,176,223,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078
20118,Boston,P,5/10/2005,Tue,0,0,83,134,250,259,408,376,465,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363
20120,Boston,C,7/12/2008,Sat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,5,0,3,4,2,2,2,1,3,1,1,1,1,0,2,3,0,4,4,3,3,2,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,58
20120,Boston,C,7/15/2008,Tue,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,2,3,0,1,3,1,4,4,0,0,0,0,0,0,0,0,0,0,27
20120,Boston,C,5/9/2009,Sat,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
20120,Boston,C,7/22/2009,Wed,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25
20120,Boston,C,7/25/2009,Sat,0,0,1,5,0,1,1,0,0,2,1,3,2,2,1,3,3,1,2,2,1,0,0,0,0,1,2,2,2,1,0,0,0,0,2,0,1,1,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51
20120,Boston,C,5/4/2010,Tue,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20120,Boston,C,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120,Boston,C,9/11/2010,Sat,0,0,0,0,0,0,0,1,1,0,1,1,2,4,27,19,27,20,4,5,4,7,2,3,2,0,0,1,1,2,0,0,1,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,144
20120,Boston,C,9/14/2010,Tue,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20120,Boston,C,9/12/2012,Wed,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,10
20120,Boston,C,9/13/2012,Thu,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
20120,Boston,C,9/15/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,19,23,14,9,1,2,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
20120,Boston,C,9/22/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,6,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
20120,Boston,J,6/11/1994,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
20120,Boston,J,6/11/1994,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
20120,Boston,J,7/12/2008,Sat,0,0,20,24,37,35,39,36,53,39,41,39,40,38,39,35,41,48,51,48,40,42,34,33,27,34,25,22,19,20,26,30,20,19,20,17,17,24,14,20,31,27,24,27,26,29,31,41,43,24,0,0,0,0,0,0,0,0,1509
20120,Boston,J,7/15/2008,Tue,0,0,0,0,68,56,42,39,24,20,16,15,0,0,0,0,0,0,0,0,0,0,30,58,79,60,30,34,24,26,13,0,0,0,0,0,0,0,0,0,23,28,38,50,88,86,100,113,0,0,0,0,0,0,0,0,0,0,1160
20120,Boston,J,5/9/2009,Sat,0,0,0,0,0,0,0,0,0,0,58,47,53,57,32,42,55,80,75,31,32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599
20120,Boston,J,7/22/2009,Wed,0,0,34,45,26,30,27,22,35,22,19,16,16,19,12,16,14,11,16,19,11,26,28,38,35,35,34,29,31,16,17,6,13,11,10,12,11,21,20,20,29,35,25,57,43,65,47,65,99,80,0,0,0,0,0,0,0,0,1368
20120,Boston,J,7/25/2009,Sat,0,0,15,27,30,37,49,50,55,46,64,76,75,76,80,66,51,117,49,40,34,35,37,38,30,23,19,24,25,19,24,16,20,15,11,13,13,9,27,14,14,12,18,27,23,25,17,26,21,23,0,0,0,0,0,0,0,0,1655
20120,Boston,J,5/4/2010,Tue,0,0,0,0,29,20,43,17,23,34,25,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
20120,Boston,J,5/11/2010,Tue,0,0,44,41,26,34,31,15,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236
20120,Boston,J,9/11/2010,Sat,0,0,10,25,38,61,45,66,74,86,79,84,72,76,50,80,50,93,62,67,62,93,56,42,41,33,41,46,39,37,26,35,38,30,35,32,33,42,30,48,52,30,42,48,48,35,56,26,29,40,0,0,0,0,0,0,0,0,2363
20120,Boston,J,9/14/2010,Tue,0,0,0,0,47,22,25,29,22,11,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,43,69,94,78,100,92,0,0,0,0,0,0,0,0,0,0,769
20120,Boston,J,9/12/2012,Wed,0,0,63,61,56,46,42,42,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,69,107,98,119,98,103,92,0,0,0,0,0,0,0,0,1165
20120,Boston,J,9/13/2012,Thu,0,0,62,75,52,55,41,33,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,62,69,51,98,85,98,108,0,0,0,0,0,0,0,0,1010
20120,Boston,J,9/15/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,68,55,81,41,50,60,77,70,67,39,47,45,46,42,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889
20120,Boston,J,9/22/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,89,104,79,120,64,81,61,48,60,50,41,49,39,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033
20120,Boston,P,6/11/1994,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,11,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
20120,Boston,P,6/11/1994,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,19,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
20120,Boston,P,7/12/2008,Sat,0,0,14,10,8,3,1,6,6,4,5,7,11,8,5,15,21,12,53,38,28,52,46,39,49,51,43,67,61,45,44,30,38,62,45,46,56,43,52,55,54,30,50,45,47,46,44,25,44,49,0,0,0,0,0,0,0,0,1613
20120,Boston,P,7/15/2008,Tue,0,0,0,0,18,18,6,5,6,7,7,4,0,0,0,0,0,0,0,0,0,0,46,41,40,31,39,21,33,16,28,0,0,0,0,0,0,0,0,0,49,23,28,50,38,58,54,55,0,0,0,0,0,0,0,0,0,0,721
20120,Boston,P,5/9/2009,Sat,0,0,0,0,0,0,0,0,0,0,3,11,7,13,5,9,11,19,13,7,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
20120,Boston,P,7/22/2009,Wed,0,0,2,6,6,4,1,1,3,2,3,1,2,4,2,9,7,6,6,1,7,2,5,2,9,7,8,13,6,5,13,7,9,8,9,6,12,11,5,13,15,13,8,14,13,14,12,24,22,24,0,0,0,0,0,0,0,0,382
20120,Boston,P,7/25/2009,Sat,0,0,5,12,9,4,9,4,5,8,27,20,10,12,15,19,14,14,29,35,18,12,12,23,20,12,19,18,24,22,16,35,23,10,20,25,31,18,22,22,23,23,23,16,29,50,22,29,23,23,0,0,0,0,0,0,0,0,914
20120,Boston,P,5/4/2010,Tue,0,0,0,0,7,6,8,12,8,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
20120,Boston,P,5/11/2010,Tue,0,0,0,1,2,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
20120,Boston,P,9/11/2010,Sat,0,0,0,2,2,7,0,6,12,14,15,33,63,149,922,542,922,510,40,97,40,108,28,41,11,17,19,22,6,30,28,21,17,25,33,19,25,25,30,27,28,22,23,22,32,23,22,34,18,14,0,0,0,0,0,0,0,0,4146
20120,Boston,P,9/14/2010,Tue,0,0,0,0,3,3,3,8,11,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,13,12,15,6,12,18,0,0,0,0,0,0,0,0,0,0,137
20120,Boston,P,9/12/2012,Wed,0,0,6,3,4,5,11,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,14,18,24,21,18,11,0,0,0,0,0,0,0,0,179
20120,Boston,P,9/13/2012,Thu,0,0,5,9,3,6,5,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,11,24,18,14,20,19,0,0,0,0,0,0,0,0,185
20120,Boston,P,9/15/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,129,230,873,698,203,65,13,45,15,15,39,14,23,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511
20120,Boston,P,9/22/2012,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,10,14,16,13,17,5,9,11,9,17,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
20122,Boston,P,5/10/2005,Tue,0,0,64,62,73,128,120,126,152,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880
20122,Boston,P,5/10/2005,Tue,0,0,0,1,4,7,10,11,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
20127,Boston,J,5/10/2005,Tue,0,0,17,20,13,15,6,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
20127,Boston,J,5/10/2005,Tue,0,0,11,9,5,7,10,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
20127,Boston,P,5/10/2005,Tue,0,0,2,2,4,6,9,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
